step,train_acc,valid_acc
0,0.5714285969734192,0.650602400302887
1,0.585287868976593,0.650602400302887
2,0.7793177366256714,0.626505970954895
3,0.7846481800079346,0.5783132314682007
4,0.8475480079650879,0.5843373537063599
5,0.9008529186248779,0.6566264629364014
6,0.9211087822914124,0.6385542154312134
7,0.9328358173370361,0.626505970954895
8,0.9616205096244812,0.668674647808075
9,0.9690831899642944,0.6746987700462341
