step,train_acc,valid_acc
0,0.8032128810882568,0.667870044708252
1,0.8827309608459473,0.6859205961227417
2,0.9746988415718079,0.7111913561820984
3,0.987148642539978,0.67870032787323
4,0.9787148833274841,0.6570397019386292
5,0.9915663003921509,0.6931408047676086
6,0.9927710890769958,0.667870044708252
7,0.9911646842956543,0.6823104619979858
8,0.993574321269989,0.7111913561820984
9,0.993574321269989,0.67870032787323
