step,train_acc,valid_acc
0,0.4975903630256653,0.4729241728782654
1,0.5088353753089905,0.5379061102867126
2,0.49799197912216187,0.4729241728782654
3,0.5506024360656738,0.5559566617012024
4,0.5506024360656738,0.5667870044708252
