step,train_acc,valid_acc
0,0.6429718732833862,0.5848375558853149
1,0.7510040402412415,0.6353790760040283
2,0.9060240983963013,0.7003610134124756
3,0.9622490406036377,0.6823104619979858
4,0.9751003980636597,0.6967508792877197
5,0.9875501990318298,0.6823104619979858
6,0.988353431224823,0.6823104619979858
7,0.9863454103469849,0.67870032787323
8,0.9931727051734924,0.6750902533531189
9,0.9943775534629822,0.7003610134124756
