step,train_acc,valid_acc
0,0.5714285969734192,0.650602400302887
1,0.5884861350059509,0.5301204919815063
2,0.721748411655426,0.6445782780647278
3,0.7718550562858582,0.5783132314682007
4,0.8166311383247375,0.6325300931930542
5,0.8486140966415405,0.5843373537063599
6,0.9029850959777832,0.6445782780647278
7,0.9200426936149597,0.6626505851745605
8,0.9157782793045044,0.6024096012115479
9,0.943496823310852,0.626505970954895
