step,train_acc,valid_acc
0,0.7152610421180725,0.6425992846488953
1,0.8831325769424438,0.7328519821166992
2,0.9502007961273193,0.7075812220573425
3,0.9887550473213196,0.7220216393470764
4,0.9979919791221619,0.7364621162414551
5,0.9971887469291687,0.7545126080513
6,0.9991968274116516,0.7328519821166992
7,0.9975903630256653,0.6823104619979858
8,0.9995984435081482,0.6931408047676086
9,0.9995984435081482,0.7075812220573425
