step,train_acc,valid_acc
0,0.6760000586509705,0.5892857313156128
1,0.8320000171661377,0.7142857313156128
2,0.9280000329017639,0.7500000596046448
3,0.9200000166893005,0.8035714626312256
4,0.9200000166893005,0.7678571939468384
5,0.9320000410079956,0.8035714626312256
6,0.9360000491142273,0.785714328289032
7,0.9360000491142273,0.785714328289032
8,0.9360000491142273,0.785714328289032
9,0.9360000491142273,0.785714328289032
