step,train_acc,valid_acc
0,0.7760000228881836,0.6785714626312256
1,0.812000036239624,0.7142857313156128
2,0.9080000519752502,0.7321428656578064
3,0.9360000491142273,0.8035714626312256
4,0.9360000491142273,0.8035714626312256
5,0.9360000491142273,0.8214285969734192
6,0.9360000491142273,0.8392857313156128
7,0.9360000491142273,0.8214285969734192
8,0.9360000491142273,0.8392857313156128
9,0.9360000491142273,0.8392857313156128
