step,train_acc,valid_acc
0,0.5735607743263245,0.650602400302887
1,0.6812366843223572,0.6204819083213806
2,0.7025586366653442,0.518072247505188
3,0.7547974586486816,0.5843373537063599
4,0.7953091859817505,0.6325300931930542
5,0.831556499004364,0.5662650465965271
6,0.8869936466217041,0.6024096012115479
7,0.9200426936149597,0.650602400302887
8,0.9445629119873047,0.650602400302887
9,0.9530916810035706,0.6204819083213806
