step,train_acc,valid_acc
0,0.7674698829650879,0.6570397019386292
1,0.925301194190979,0.7220216393470764
2,0.9795181155204773,0.7111913561820984
3,0.9895582795143127,0.7364621162414551
4,0.9967871904373169,0.6967508792877197
5,0.9955823421478271,0.7111913561820984
6,0.9923694729804993,0.7039710879325867
7,0.9979919791221619,0.750902533531189
8,0.9967871904373169,0.7039710879325867
9,0.9975903630256653,0.7400721907615662
