step,train_acc,valid_acc
0,0.5714285969734192,0.650602400302887
1,0.5714285969734192,0.650602400302887
2,0.5714285969734192,0.650602400302887
3,0.5714285969734192,0.650602400302887
4,0.5714285969734192,0.650602400302887
5,0.5714285969734192,0.650602400302887
6,0.5714285969734192,0.650602400302887
7,0.5714285969734192,0.650602400302887
8,0.5714285969734192,0.650602400302887
9,0.5714285969734192,0.650602400302887
