step,train_acc,valid_acc
0,0.48000001907348633,0.5
1,0.7680000066757202,0.6785714626312256
2,0.8160000443458557,0.7500000596046448
3,0.8840000629425049,0.6785714626312256
4,0.9280000329017639,0.7321428656578064
5,0.9320000410079956,0.7321428656578064
6,0.9360000491142273,0.7678571939468384
7,0.9360000491142273,0.7321428656578064
8,0.9360000491142273,0.7678571939468384
9,0.9360000491142273,0.7500000596046448
