step,train_acc,valid_acc
0,0.7680000066757202,0.660714328289032
1,0.812000036239624,0.660714328289032
2,0.9280000329017639,0.7321428656578064
3,0.9360000491142273,0.7142857313156128
4,0.9360000491142273,0.7678571939468384
5,0.9240000247955322,0.8214285969734192
6,0.9320000410079956,0.8035714626312256
7,0.9360000491142273,0.8571429252624512
8,0.9320000410079956,0.8392857313156128
9,0.9360000491142273,0.8035714626312256
