step,train_acc,valid_acc
0,0.7321285009384155,0.6462093591690063
1,0.854618489742279,0.667870044708252
2,0.9333333373069763,0.6353790760040283
3,0.959839403629303,0.6498194932937622
4,0.976706862449646,0.6281588673591614
5,0.988353431224823,0.6209385991096497
6,0.9939759373664856,0.6462093591690063
7,0.9943775534629822,0.6462093591690063
8,0.9967871904373169,0.6462093591690063
9,0.9979919791221619,0.6498194932937622
