step,train_acc,valid_acc
0,0.6301205158233643,0.5812274217605591
1,0.8192771077156067,0.6534296274185181
2,0.9437751173973083,0.6859205961227417
3,0.977911651134491,0.6750902533531189
4,0.9919679164886475,0.6823104619979858
5,0.9939759373664856,0.671480119228363
6,0.9963855743408203,0.667870044708252
7,0.9975903630256653,0.6823104619979858
8,0.9983935952186584,0.6570397019386292
9,0.9991968274116516,0.671480119228363
