step,train_acc,valid_acc
0,0.5714285969734192,0.6445782780647278
1,0.5788912773132324,0.650602400302887
2,0.7334755063056946,0.626505970954895
3,0.8059701919555664,0.6024096012115479
4,0.8443496823310852,0.6144577860832214
5,0.8944563269615173,0.6445782780647278
6,0.89552241563797,0.5361445546150208
7,0.9371002316474915,0.6566264629364014
8,0.9530916810035706,0.650602400302887
9,0.94882732629776,0.5963855385780334
