step,train_acc,valid_acc
0,0.5746268630027771,0.650602400302887
1,0.7174839973449707,0.6024096012115479
2,0.7473347783088684,0.5542168617248535
3,0.812366783618927,0.5481927394866943
4,0.8731343746185303,0.5903614163398743
5,0.8869936466217041,0.650602400302887
6,0.9328358173370361,0.6204819083213806
7,0.9424307346343994,0.626505970954895
8,0.9584221839904785,0.6024096012115479
9,0.9626865983009338,0.6445782780647278
