step,Acc
0,0.20309999585151672
1,0.3358999788761139
2,0.40639999508857727
3,0.44269999861717224
4,0.5146999955177307
5,0.5546000003814697
6,0.5582999587059021
7,0.5896999835968018
8,0.6115999817848206
9,0.6089999675750732
10,0.6322000026702881
11,0.6316999793052673
12,0.6514999866485596
13,0.6498000025749207
14,0.6482999920845032
15,0.663599967956543
16,0.6693999767303467
17,0.6614999771118164
18,0.6732999682426453
19,0.6782000064849854
20,0.6699999570846558
21,0.6735999584197998
22,0.677299976348877
23,0.6718999743461609
24,0.6822999715805054
25,0.6868000030517578
26,0.673799991607666
27,0.6714000105857849
28,0.6811999678611755
29,0.6771000027656555
30,0.6905999779701233
31,0.6890000104904175
32,0.687999963760376
33,0.6762999892234802
34,0.6832999587059021
35,0.6758999824523926
36,0.6904999613761902
37,0.6877999901771545
38,0.6895999908447266
39,0.6872999668121338
40,0.687999963760376
41,0.6814000010490417
42,0.6904999613761902
43,0.6876999735832214
44,0.686199963092804
45,0.6834999918937683
46,0.6818000078201294
47,0.6851999759674072
48,0.686199963092804
49,0.6854000091552734
50,0.6836000084877014
51,0.689799964427948
52,0.6895999908447266
53,0.6926000118255615
54,0.6920999884605408
55,0.687999963760376
56,0.6884999871253967
57,0.6941999793052673
58,0.6940999627113342
59,0.6836000084877014
60,0.6915000081062317
61,0.6924999952316284
62,0.6898999810218811
63,0.6952999830245972
64,0.7019000053405762
65,0.6904000043869019
66,0.6850000023841858
67,0.689300000667572
68,0.6898999810218811
69,0.7044999599456787
70,0.6930999755859375
71,0.7015999555587769
72,0.6926999688148499
73,0.6942999958992004
74,0.6919999718666077
75,0.6916999816894531
76,0.6904999613761902
77,0.6998999714851379
78,0.7027999758720398
79,0.6924999952316284
80,0.6900999546051025
81,0.70169997215271
82,0.6983000040054321
83,0.6908000111579895
84,0.6959999799728394
85,0.6956999897956848
86,0.6870999932289124
87,0.6997999548912048
88,0.6922000050544739
89,0.691100001335144
90,0.6960999965667725
91,0.6922999620437622
92,0.6972000002861023
93,0.693399965763092
94,0.6972000002861023
95,0.698199987411499
96,0.6976999640464783
97,0.6979999542236328
98,0.693399965763092
99,0.698199987411499
100,0.6977999806404114
101,0.6976999640464783
102,0.6976000070571899
103,0.6891999840736389
104,0.6948999762535095
105,0.7013999819755554
106,0.6972999572753906
107,0.694599986076355
108,0.6983000040054321
109,0.698199987411499
110,0.6959999799728394
111,0.6940000057220459
112,0.6947999596595764
113,0.698199987411499
114,0.6936999559402466
115,0.698199987411499
116,0.6937999725341797
117,0.69159996509552
118,0.6931999921798706
119,0.7055999636650085
120,0.7064999938011169
121,0.7028999924659729
122,0.7010999917984009
123,0.7001000046730042
124,0.7010999917984009
125,0.7001000046730042
126,0.7017999887466431
127,0.6951000094413757
128,0.6977999806404114
129,0.7001000046730042
130,0.6990000009536743
131,0.6997999548912048
132,0.6987999677658081
133,0.6949999928474426
134,0.6969999670982361
135,0.7057999968528748
136,0.7059999704360962
137,0.6984999775886536
138,0.7066999673843384
139,0.70169997215271
140,0.70169997215271
141,0.698199987411499
142,0.6922000050544739
143,0.6987999677658081
144,0.6992999911308289
145,0.6972000002861023
146,0.6947000026702881
147,0.7015999555587769
148,0.7021999955177307
149,0.6967999935150146
150,0.7023999691009521
151,0.7032999992370605
152,0.7062999606132507
153,0.6977999806404114
154,0.6983000040054321
155,0.6980999708175659
156,0.7035999894142151
157,0.6983999609947205
158,0.703499972820282
159,0.7017999887466431
160,0.6850000023841858
161,0.7041999697685242
162,0.7021999955177307
163,0.703000009059906
164,0.7040999531745911
165,0.7028999924659729
166,0.7058999538421631
167,0.7030999660491943
168,0.7073999643325806
169,0.7041999697685242
170,0.703499972820282
171,0.7076999545097351
172,0.7091000080108643
173,0.7087000012397766
174,0.7026999592781067
175,0.7038999795913696
176,0.7017999887466431
177,0.7087000012397766
178,0.7111999988555908
179,0.7026999592781067
180,0.7067999839782715
181,0.7012999653816223
182,0.7048999667167664
183,0.7044000029563904
184,0.70660001039505
185,0.7055000066757202
186,0.7069000005722046
187,0.7071999907493591
188,0.7089999914169312
189,0.7030999660491943
190,0.7020999789237976
191,0.7028999924659729
192,0.6987000107765198
193,0.6996999979019165
194,0.699999988079071
195,0.6904999613761902
196,0.7048999667167664
197,0.7005000114440918
198,0.7019000053405762
199,0.7099999785423279
