step,Acc
0,0.17419999837875366
1,0.28139999508857727
2,0.3384999930858612
3,0.4278999865055084
4,0.4814999997615814
5,0.5080000162124634
6,0.5410000085830688
7,0.5561000108718872
8,0.56659996509552
9,0.5648999810218811
10,0.6168000102043152
11,0.612500011920929
12,0.6097999811172485
13,0.6394999623298645
14,0.6448999643325806
15,0.6539999842643738
16,0.6586999893188477
17,0.6491999626159668
18,0.6725999712944031
19,0.6595999598503113
20,0.6696999669075012
21,0.6782000064849854
22,0.6827999949455261
23,0.6807000041007996
24,0.6823999881744385
25,0.6884999871253967
26,0.6847000122070312
27,0.6919999718666077
28,0.6908000111579895
29,0.6891999840736389
30,0.6955999732017517
31,0.6949999928474426
32,0.6965000033378601
33,0.6976000070571899
34,0.7037000060081482
35,0.7009999752044678
36,0.7087000012397766
37,0.7041999697685242
38,0.7045999765396118
39,0.7087999582290649
40,0.7014999985694885
41,0.7112999558448792
42,0.7055000066757202
43,0.7091999650001526
44,0.7084999680519104
45,0.7091000080108643
46,0.7142999768257141
47,0.7116999626159668
48,0.7163999676704407
49,0.715499997138977
50,0.7129999995231628
51,0.7175999879837036
52,0.7191999554634094
53,0.7174999713897705
54,0.7188000082969666
55,0.7188000082969666
56,0.7193999886512756
57,0.7196999788284302
58,0.717199981212616
59,0.7168999910354614
60,0.7193999886512756
61,0.717799961566925
62,0.7200999855995178
63,0.7173999547958374
64,0.7166000008583069
65,0.718999981880188
66,0.7167999744415283
67,0.7184000015258789
68,0.7193999886512756
69,0.72079998254776
70,0.715999960899353
71,0.718999981880188
72,0.7213999629020691
73,0.7235999703407288
74,0.7208999991416931
75,0.7213999629020691
76,0.7236999869346619
77,0.7198999524116516
78,0.7216999530792236
79,0.7214999794960022
80,0.7231999635696411
81,0.7206000089645386
82,0.7216999530792236
83,0.722000002861023
84,0.7231999635696411
85,0.7218999862670898
86,0.7220999598503113
87,0.7242000102996826
88,0.7234999537467957
89,0.7226999998092651
90,0.7220999598503113
91,0.724299967288971
92,0.7238999605178833
93,0.7229999899864197
94,0.724299967288971
95,0.7238999605178833
96,0.724399983882904
97,0.7245999574661255
98,0.7236999869346619
99,0.7240999937057495
100,0.7235999703407288
101,0.7229999899864197
102,0.723800003528595
103,0.7235999703407288
104,0.7238999605178833
105,0.7227999567985535
106,0.7235999703407288
107,0.7229999899864197
108,0.723800003528595
109,0.724299967288971
110,0.7249000072479248
111,0.7253999710083008
112,0.7247999906539917
113,0.7245000004768372
114,0.7246999740600586
115,0.7257999777793884
116,0.7252999544143677
117,0.7246999740600586
118,0.723800003528595
119,0.7256999611854553
120,0.7239999771118164
121,0.7261999845504761
122,0.7234999537467957
123,0.7240999937057495
124,0.7236999869346619
125,0.7234999537467957
126,0.7235999703407288
127,0.7253999710083008
128,0.7228999733924866
129,0.7246999740600586
130,0.724399983882904
131,0.7235999703407288
132,0.7249000072479248
133,0.7249000072479248
134,0.724299967288971
135,0.723800003528595
136,0.7238999605178833
137,0.7238999605178833
138,0.722000002861023
139,0.7227999567985535
140,0.7232999801635742
141,0.724299967288971
142,0.7233999967575073
143,0.7247999906539917
144,0.7249000072479248
145,0.7245000004768372
146,0.7235999703407288
147,0.7235999703407288
148,0.7245000004768372
149,0.7240999937057495
150,0.7227999567985535
151,0.7232999801635742
152,0.7246999740600586
153,0.7229999899864197
154,0.7247999906539917
155,0.7236999869346619
156,0.7235999703407288
157,0.723800003528595
158,0.7231999635696411
159,0.7235999703407288
160,0.7252999544143677
161,0.7236999869346619
162,0.7239999771118164
163,0.7236999869346619
164,0.7231999635696411
165,0.7231999635696411
166,0.7242000102996826
167,0.7229999899864197
168,0.7231999635696411
169,0.7239999771118164
170,0.7245999574661255
171,0.7247999906539917
172,0.7218999862670898
173,0.7233999967575073
174,0.7240999937057495
175,0.7239999771118164
176,0.723800003528595
177,0.7251999974250793
178,0.7253999710083008
179,0.7238999605178833
180,0.723800003528595
181,0.7245000004768372
182,0.7236999869346619
183,0.7249000072479248
184,0.7234999537467957
185,0.7251999974250793
186,0.7234999537467957
187,0.7226999998092651
188,0.7242000102996826
189,0.7234999537467957
190,0.7234999537467957
191,0.724399983882904
192,0.724399983882904
193,0.7236999869346619
194,0.7235999703407288
195,0.7249000072479248
196,0.7253999710083008
197,0.723800003528595
198,0.7233999967575073
199,0.7257999777793884
