step,Acc
0,0.45179998874664307
1,0.49879997968673706
2,0.5837999582290649
3,0.6624000072479248
4,0.6818999648094177
5,0.7777999639511108
6,0.7236999869346619
7,0.7297999858856201
8,0.7648999691009521
9,0.7771999835968018
10,0.7594999670982361
11,0.7247999906539917
12,0.7938999533653259
13,0.8316999673843384
14,0.7465999722480774
15,0.7795999646186829
16,0.7910000085830688
17,0.8366000056266785
18,0.8431999683380127
19,0.8122999668121338
20,0.8080999851226807
21,0.8149999976158142
22,0.8312999606132507
23,0.8180999755859375
24,0.8287999629974365
25,0.8057000041007996
26,0.8463000059127808
27,0.8513000011444092
28,0.8374999761581421
29,0.8173999786376953
30,0.85999995470047
31,0.8086000084877014
32,0.8580999970436096
33,0.8499000072479248
34,0.8456999659538269
35,0.8499999642372131
36,0.847599983215332
37,0.7610999941825867
38,0.8682000041007996
39,0.8615999817848206
40,0.8579999804496765
41,0.8509999513626099
42,0.8578999638557434
43,0.8675000071525574
44,0.8503999710083008
45,0.839199960231781
46,0.7968999743461609
47,0.8458999991416931
48,0.863099992275238
49,0.8393999934196472
50,0.8644999861717224
51,0.8508999943733215
52,0.870199978351593
53,0.8313999772071838
54,0.8373000025749207
55,0.861799955368042
56,0.8253999948501587
57,0.8307999968528748
58,0.8700000047683716
59,0.8628000020980835
60,0.8708999752998352
61,0.8798999786376953
62,0.8436999917030334
63,0.8613999485969543
64,0.851099967956543
65,0.877299964427948
66,0.8391000032424927
67,0.8697999715805054
68,0.8840000033378601
69,0.8305000066757202
70,0.8746999502182007
71,0.8815999627113342
72,0.8640999794006348
73,0.8658999800682068
74,0.8574000000953674
75,0.877299964427948
76,0.8708999752998352
77,0.8634999990463257
78,0.8833999633789062
79,0.8718999624252319
80,0.857699990272522
81,0.8747999668121338
82,0.8648999929428101
83,0.8709999918937683
84,0.8675000071525574
85,0.8902999758720398
86,0.8752999901771545
87,0.8685999512672424
88,0.8579999804496765
89,0.8830999732017517
90,0.8743999600410461
91,0.8745999932289124
92,0.8837999701499939
93,0.8718999624252319
94,0.8636999726295471
95,0.885699987411499
96,0.8888999819755554
97,0.8884999752044678
98,0.8783999681472778
99,0.8351999521255493
100,0.8937000036239624
101,0.871399998664856
102,0.8812999725341797
103,0.8919999599456787
104,0.8883999586105347
105,0.9027000069618225
106,0.8829999566078186
107,0.9024999737739563
108,0.8915999531745911
109,0.8894999623298645
110,0.8873999714851379
111,0.8801999688148499
112,0.8848999738693237
113,0.8687999844551086
114,0.8885999917984009
115,0.8959999680519104
116,0.9005999565124512
117,0.8886999487876892
118,0.9073999524116516
119,0.913599967956543
120,0.90829998254776
121,0.8989999890327454
122,0.9017999768257141
123,0.913599967956543
124,0.8931999802589417
125,0.9084999561309814
126,0.9027999639511108
127,0.915399968624115
128,0.9146999716758728
129,0.9188999533653259
130,0.9077999591827393
131,0.892799973487854
132,0.902999997138977
133,0.9165999889373779
134,0.9147999882698059
135,0.9131999611854553
136,0.9188999533653259
137,0.9122999906539917
138,0.9185000061988831
139,0.9217999577522278
140,0.9228999614715576
141,0.9239999651908875
142,0.9257999658584595
143,0.9203999638557434
144,0.9271999597549438
145,0.9273999929428101
146,0.9228000044822693
147,0.9231999516487122
148,0.9289000034332275
149,0.9304999709129333
150,0.9262999892234802
151,0.9264000058174133
152,0.9300999641418457
153,0.9319999814033508
154,0.9277999997138977
155,0.9388999938964844
156,0.9393999576568604
157,0.939300000667572
158,0.9395999908447266
159,0.9246999621391296
160,0.9384999871253967
161,0.9359999895095825
162,0.9465999603271484
163,0.9434999823570251
164,0.9440000057220459
165,0.9458999633789062
166,0.9484999775886536
167,0.9452999830245972
168,0.9501000046730042
169,0.9494999647140503
170,0.9492999911308289
171,0.9490000009536743
172,0.9506999850273132
173,0.9508999586105347
174,0.9517999887466431
175,0.9517999887466431
176,0.9526000022888184
177,0.9539999961853027
178,0.9527999758720398
179,0.9530999660491943
180,0.9526999592781067
181,0.9544000029563904
182,0.9541999697685242
183,0.955299973487854
184,0.955299973487854
185,0.9544000029563904
186,0.9540999531745911
187,0.9532999992370605
188,0.9542999863624573
189,0.9546999931335449
190,0.9547999501228333
191,0.9549999833106995
192,0.9548999667167664
193,0.9547999501228333
194,0.9545999765396118
195,0.9544999599456787
196,0.9548999667167664
197,0.9551999568939209
198,0.955299973487854
199,0.955299973487854
