step,Acc
0,0.12849999964237213
1,0.23569999635219574
2,0.30379998683929443
3,0.36649999022483826
4,0.412200003862381
5,0.45819997787475586
6,0.4918999969959259
7,0.5250999927520752
8,0.5388000011444092
9,0.5500999689102173
10,0.5769000053405762
11,0.5906000137329102
12,0.5988999605178833
13,0.6139000058174133
14,0.5997999906539917
15,0.6247000098228455
16,0.6209999918937683
17,0.6351000070571899
18,0.620199978351593
19,0.6367999911308289
20,0.6292999982833862
21,0.6424999833106995
22,0.6474999785423279
23,0.6459000110626221
24,0.651199996471405
25,0.6478999853134155
26,0.6556000113487244
27,0.659500002861023
28,0.6545000076293945
29,0.6556999683380127
30,0.652999997138977
31,0.66839998960495
32,0.6721999645233154
33,0.6570999622344971
34,0.667199969291687
35,0.6631999611854553
36,0.6688999533653259
37,0.6712999939918518
38,0.6697999835014343
39,0.6651999950408936
40,0.6704999804496765
41,0.6710000038146973
42,0.6714999675750732
43,0.675599992275238
44,0.6784999966621399
45,0.675599992275238
46,0.6754999756813049
47,0.677899956703186
48,0.6881999969482422
49,0.6794999837875366
50,0.6839999556541443
51,0.6855999827384949
52,0.6796999573707581
53,0.6868000030517578
54,0.6872999668121338
55,0.6868000030517578
56,0.6852999925613403
57,0.6893999576568604
58,0.6886999607086182
59,0.6851999759674072
60,0.6833999752998352
61,0.6818999648094177
62,0.6919999718666077
63,0.6926000118255615
64,0.6947999596595764
65,0.6918999552726746
66,0.6897000074386597
67,0.6909999847412109
68,0.694599986076355
69,0.689799964427948
70,0.6915000081062317
71,0.6962999701499939
72,0.6949999928474426
73,0.6951999664306641
74,0.6955999732017517
75,0.6952999830245972
76,0.6948999762535095
77,0.6954999566078186
78,0.698199987411499
79,0.7035999894142151
80,0.701200008392334
81,0.7023999691009521
82,0.7026000022888184
83,0.7008999586105347
84,0.7026999592781067
85,0.7032999992370605
86,0.7008999586105347
87,0.7005000114440918
88,0.7019000053405762
89,0.703499972820282
90,0.7027999758720398
91,0.7019000053405762
92,0.7055000066757202
93,0.7023999691009521
94,0.701200008392334
95,0.7039999961853027
96,0.7074999809265137
97,0.7080999612808228
98,0.707099974155426
99,0.7089999914169312
100,0.7033999562263489
101,0.70660001039505
102,0.7081999778747559
103,0.7069000005722046
104,0.7067999839782715
105,0.7084999680519104
106,0.7069000005722046
107,0.7080000042915344
108,0.7071999907493591
109,0.7067999839782715
110,0.70660001039505
111,0.7056999802589417
112,0.7081999778747559
113,0.7069999575614929
114,0.7060999870300293
115,0.70660001039505
116,0.7087999582290649
117,0.7102999687194824
118,0.7105000019073486
119,0.7098000049591064
120,0.7093999981880188
121,0.7091999650001526
122,0.7107999920845032
123,0.7075999975204468
124,0.7095999717712402
125,0.7093999981880188
126,0.7098000049591064
127,0.708899974822998
128,0.7116999626159668
129,0.7119999527931213
130,0.7093999981880188
131,0.7091999650001526
132,0.7120999693870544
133,0.7110999822616577
134,0.711899995803833
135,0.7110999822616577
136,0.7123000025749207
137,0.710599958896637
138,0.710599958896637
139,0.7120999693870544
140,0.711899995803833
141,0.7110999822616577
142,0.7106999754905701
143,0.7098000049591064
144,0.7109000086784363
145,0.7105000019073486
146,0.7114999890327454
147,0.7095999717712402
148,0.7098000049591064
149,0.7106999754905701
150,0.7102999687194824
151,0.7091999650001526
152,0.710599958896637
153,0.7111999988555908
154,0.7099999785423279
155,0.710099995136261
156,0.7089999914169312
157,0.7114999890327454
158,0.7111999988555908
159,0.7105000019073486
160,0.711899995803833
161,0.7102999687194824
162,0.711899995803833
163,0.7103999853134155
164,0.710599958896637
165,0.7123000025749207
166,0.7109999656677246
167,0.710599958896637
168,0.7087999582290649
169,0.7103999853134155
170,0.7099999785423279
171,0.7114999890327454
172,0.7110999822616577
173,0.7120999693870544
174,0.7106999754905701
175,0.7107999920845032
176,0.7103999853134155
177,0.7121999859809875
178,0.7096999883651733
179,0.7109999656677246
180,0.7116999626159668
181,0.7113999724388123
182,0.7117999792098999
183,0.712399959564209
184,0.7116000056266785
185,0.7112999558448792
186,0.7110999822616577
187,0.7128999829292297
188,0.711899995803833
189,0.7117999792098999
190,0.7121999859809875
191,0.7107999920845032
192,0.7127000093460083
193,0.712399959564209
194,0.7106999754905701
195,0.7116000056266785
196,0.7117999792098999
197,0.7114999890327454
198,0.7107999920845032
199,0.7116999626159668
