step,Acc
0,0.5458999872207642
1,0.6424999833106995
2,0.6947999596595764
3,0.6894999742507935
4,0.7708999514579773
5,0.7682999968528748
6,0.8021000027656555
7,0.8053999543190002
8,0.819599986076355
9,0.8223999738693237
10,0.8222999572753906
11,0.8086999654769897
12,0.8402999639511108
13,0.8474999666213989
14,0.8453999757766724
15,0.8360999822616577
16,0.8501999974250793
17,0.8580999970436096
18,0.8587999939918518
19,0.8631999492645264
20,0.8545999526977539
21,0.8640999794006348
22,0.8669999837875366
23,0.8589999675750732
24,0.8693000078201294
25,0.8704999685287476
26,0.8780999779701233
27,0.8744999766349792
28,0.8718999624252319
29,0.875499963760376
30,0.8752999901771545
31,0.8727999925613403
32,0.8730999827384949
33,0.8787999749183655
34,0.8797999620437622
35,0.8783999681472778
36,0.876800000667572
37,0.8844999670982361
38,0.8755999803543091
39,0.8818999528884888
40,0.8847000002861023
41,0.8844999670982361
42,0.8805999755859375
43,0.8842999935150146
44,0.8858000040054321
45,0.8852999806404114
46,0.8858999609947205
47,0.8865000009536743
48,0.8894000053405762
49,0.8877999782562256
50,0.887999951839447
51,0.8922999501228333
52,0.8899999856948853
53,0.8915999531745911
54,0.8914999961853027
55,0.8902999758720398
56,0.8896999955177307
57,0.8919999599456787
58,0.8898999691009521
59,0.8905999660491943
60,0.8886999487876892
61,0.8955999612808228
62,0.8926999568939209
63,0.8903999924659729
64,0.8931999802589417
65,0.8937000036239624
66,0.8917999863624573
67,0.8905999660491943
68,0.8915999531745911
69,0.8928999900817871
70,0.8941999673843384
71,0.8931999802589417
72,0.8930000066757202
73,0.8924999833106995
74,0.8934999704360962
75,0.8948999643325806
76,0.8941999673843384
77,0.8912000060081482
78,0.8939999938011169
79,0.8933999538421631
80,0.8937999606132507
81,0.8924999833106995
82,0.8920999765396118
83,0.8930999636650085
84,0.8930999636650085
85,0.8941999673843384
86,0.8937999606132507
87,0.8928999900817871
88,0.8928999900817871
89,0.8932999968528748
90,0.8951999545097351
91,0.8955999612808228
92,0.8944999575614929
93,0.894599974155426
94,0.8941999673843384
95,0.8930999636650085
96,0.8932999968528748
97,0.8931999802589417
98,0.8940999507904053
99,0.8953999876976013
100,0.8948999643325806
101,0.8944000005722046
102,0.8950999975204468
103,0.8942999839782715
104,0.8930000066757202
105,0.8933999538421631
106,0.8942999839782715
107,0.8930000066757202
108,0.8931999802589417
109,0.8942999839782715
110,0.8944999575614929
111,0.8935999870300293
112,0.8933999538421631
113,0.8939999938011169
114,0.894599974155426
115,0.8946999907493591
116,0.8947999477386475
117,0.8940999507904053
118,0.8944999575614929
119,0.8955999612808228
120,0.8937000036239624
121,0.8948999643325806
122,0.8955000042915344
123,0.8955000042915344
124,0.8955000042915344
125,0.8940999507904053
126,0.8950999975204468
127,0.8953999876976013
128,0.8949999809265137
129,0.894599974155426
130,0.8955000042915344
131,0.8955000042915344
132,0.8930000066757202
133,0.8931999802589417
134,0.8956999778747559
135,0.8946999907493591
136,0.8940999507904053
137,0.8951999545097351
138,0.8944999575614929
139,0.8937999606132507
140,0.8952999711036682
141,0.8938999772071838
142,0.8947999477386475
143,0.8932999968528748
144,0.8940999507904053
145,0.8934999704360962
146,0.8937999606132507
147,0.8914999961853027
148,0.8926999568939209
149,0.8939999938011169
150,0.8939999938011169
151,0.8939999938011169
152,0.8931999802589417
153,0.8935999870300293
154,0.8933999538421631
155,0.8934999704360962
156,0.8944000005722046
157,0.8942999839782715
158,0.8933999538421631
159,0.8937000036239624
160,0.8932999968528748
161,0.8944999575614929
162,0.8952999711036682
163,0.894599974155426
164,0.8940999507904053
165,0.8934999704360962
166,0.8932999968528748
167,0.8937000036239624
168,0.8953999876976013
169,0.8942999839782715
170,0.8928999900817871
171,0.8947999477386475
172,0.8931999802589417
173,0.8934999704360962
174,0.8932999968528748
175,0.8947999477386475
176,0.8930000066757202
177,0.8933999538421631
178,0.8930999636650085
179,0.8937000036239624
180,0.8935999870300293
181,0.8938999772071838
182,0.8934999704360962
183,0.8937000036239624
184,0.8942999839782715
185,0.8940999507904053
186,0.8935999870300293
187,0.8930999636650085
188,0.8941999673843384
189,0.8928999900817871
190,0.8944999575614929
191,0.8934999704360962
192,0.8924999833106995
193,0.8924999833106995
194,0.8930000066757202
195,0.8930000066757202
196,0.8928999900817871
197,0.8924999833106995
198,0.8932999968528748
199,0.8941999673843384
