step,Acc
0,0.12639999389648438
1,0.21639999747276306
2,0.2676999866962433
3,0.32749998569488525
4,0.34579998254776
5,0.37459999322891235
6,0.43199998140335083
7,0.43209999799728394
8,0.44699999690055847
9,0.468999981880188
10,0.4722999930381775
11,0.49079999327659607
12,0.515500009059906
13,0.5092999935150146
14,0.5139999985694885
15,0.5370999574661255
16,0.5313999652862549
17,0.5550999641418457
18,0.5468999743461609
19,0.558899998664856
20,0.5562999844551086
21,0.5656999945640564
22,0.5697000026702881
23,0.5785999894142151
24,0.5773999691009521
25,0.580299973487854
26,0.5846999883651733
27,0.5783999562263489
28,0.5831999778747559
29,0.5920999646186829
30,0.6000999808311462
31,0.5927000045776367
32,0.6017000079154968
33,0.6029999852180481
34,0.6028000116348267
35,0.6082000136375427
36,0.613599956035614
37,0.6010000109672546
38,0.6079999804496765
39,0.6107000112533569
40,0.6067000031471252
41,0.6186000108718872
42,0.618399977684021
43,0.6191999912261963
44,0.6078999638557434
45,0.6166999936103821
46,0.616100013256073
47,0.6248999834060669
48,0.6197999715805054
49,0.6268999576568604
50,0.6227999925613403
51,0.6238999962806702
52,0.6287999749183655
53,0.6243999600410461
54,0.6280999779701233
55,0.6352999806404114
56,0.6301999688148499
57,0.6275999546051025
58,0.6312999725341797
59,0.6277999877929688
60,0.6383999586105347
61,0.6358000040054321
62,0.6333000063896179
63,0.6331999897956848
64,0.6315999627113342
65,0.6315999627113342
66,0.6360999941825867
67,0.6358999609947205
68,0.6333000063896179
69,0.6362000107765198
70,0.6362000107765198
71,0.6354999542236328
72,0.6362000107765198
73,0.6335999965667725
74,0.6340999603271484
75,0.6394000053405762
76,0.6376000046730042
77,0.63919997215271
78,0.6377999782562256
79,0.640500009059906
80,0.6390999555587769
81,0.6369999647140503
82,0.63919997215271
83,0.636900007724762
84,0.6385999917984009
85,0.6392999887466431
86,0.6417999863624573
87,0.6402999758720398
88,0.6380999684333801
89,0.6389999985694885
90,0.6392999887466431
91,0.6401000022888184
92,0.6419000029563904
93,0.6417999863624573
94,0.6406999826431274
95,0.640999972820282
96,0.6407999992370605
97,0.6394999623298645
98,0.6414999961853027
99,0.6416999697685242
100,0.642799973487854
101,0.6395999789237976
102,0.6412999629974365
103,0.638700008392334
104,0.6399999856948853
105,0.6410999894142151
106,0.63919997215271
107,0.6423999667167664
108,0.6424999833106995
109,0.6407999992370605
110,0.6420999765396118
111,0.6405999660491943
112,0.6410999894142151
113,0.6416000127792358
114,0.6401000022888184
115,0.6392999887466431
116,0.6423999667167664
117,0.6419999599456787
118,0.6412000060081482
119,0.6416000127792358
120,0.6420999765396118
121,0.6399999856948853
122,0.6399999856948853
123,0.6424999833106995
124,0.6376000046730042
125,0.6402999758720398
126,0.6399999856948853
127,0.6408999562263489
128,0.6412000060081482
129,0.6413999795913696
130,0.6432999968528748
131,0.6428999900817871
132,0.6431999802589417
133,0.6408999562263489
134,0.6414999961853027
135,0.6410999894142151
136,0.6419000029563904
137,0.6419999599456787
138,0.6424999833106995
139,0.6405999660491943
140,0.6413999795913696
141,0.6431999802589417
142,0.640999972820282
143,0.6434999704360962
144,0.6416999697685242
145,0.6398999691009521
146,0.6405999660491943
147,0.6399999856948853
148,0.6412000060081482
149,0.6395999789237976
150,0.6407999992370605
151,0.6394999623298645
152,0.6412999629974365
153,0.6405999660491943
154,0.6414999961853027
155,0.6423999667167664
156,0.63919997215271
157,0.6419999599456787
158,0.6416999697685242
159,0.6434000134468079
160,0.6432999968528748
161,0.6426999568939209
162,0.6420999765396118
163,0.6399999856948853
164,0.640500009059906
165,0.6395999789237976
166,0.6403999924659729
167,0.6428999900817871
168,0.6416000127792358
169,0.6407999992370605
170,0.6396999955177307
171,0.640500009059906
172,0.6405999660491943
173,0.6423999667167664
174,0.6425999999046326
175,0.6405999660491943
176,0.6420999765396118
177,0.6406999826431274
178,0.6434000134468079
179,0.6437000036239624
180,0.6408999562263489
181,0.6414999961853027
182,0.6416999697685242
183,0.6430999636650085
184,0.6406999826431274
185,0.6437000036239624
186,0.6417999863624573
187,0.6412999629974365
188,0.6398000121116638
189,0.6383999586105347
190,0.6453999876976013
191,0.6425999999046326
192,0.6403999924659729
193,0.6416000127792358
194,0.6408999562263489
195,0.6434000134468079
196,0.6432999968528748
197,0.6420999765396118
198,0.6412000060081482
199,0.6419999599456787
