step,Acc
0,0.47439998388290405
1,0.6816999912261963
2,0.7547999620437622
3,0.7698000073432922
4,0.7900999784469604
5,0.7764999866485596
6,0.821899950504303
7,0.8259999752044678
8,0.8348000049591064
9,0.8279999494552612
10,0.8533999919891357
11,0.8319000005722046
12,0.8585999608039856
13,0.8543999791145325
14,0.8552999496459961
15,0.8650999665260315
16,0.8714999556541443
17,0.8705999851226807
18,0.8903999924659729
19,0.875
20,0.8695999979972839
21,0.8941999673843384
22,0.8877999782562256
23,0.8844999670982361
24,0.8940999507904053
25,0.8941999673843384
26,0.8951999545097351
27,0.899399995803833
28,0.9048999547958374
29,0.9056999683380127
30,0.9042999744415283
31,0.9108999967575073
32,0.9127999544143677
33,0.8978999853134155
34,0.9057999849319458
35,0.913599967956543
36,0.9067999720573425
37,0.9174000024795532
38,0.911899983882904
39,0.9132999777793884
40,0.9144999980926514
41,0.9160999655723572
42,0.9217999577522278
43,0.9208999872207642
44,0.9167999625205994
45,0.9239999651908875
46,0.9214999675750732
47,0.9253999590873718
48,0.9250999689102173
49,0.9239999651908875
50,0.9261999726295471
51,0.9187999963760376
52,0.9301999807357788
53,0.920699954032898
54,0.929099977016449
55,0.9285999536514282
56,0.9274999499320984
57,0.9289000034332275
58,0.9298999905586243
59,0.9296999573707581
60,0.9318999648094177
61,0.9319999814033508
62,0.9301999807357788
63,0.9316999912261963
64,0.9355999827384949
65,0.9322999715805054
66,0.9345999956130981
67,0.9327999949455261
68,0.9332999587059021
69,0.9315999746322632
70,0.9350999593734741
71,0.9325000047683716
72,0.9354999661445618
73,0.9354999661445618
74,0.9353999495506287
75,0.9361000061035156
76,0.9361000061035156
77,0.9346999526023865
78,0.9373999834060669
79,0.9362999796867371
80,0.9352999925613403
81,0.9368000030517578
82,0.9368999600410461
83,0.9371999502182007
84,0.9381999969482422
85,0.9361000061035156
86,0.9377999901771545
87,0.9380999803543091
88,0.9394999742507935
89,0.9364999532699585
90,0.9375
91,0.9368999600410461
92,0.9388999938964844
93,0.9378999471664429
94,0.9387999773025513
95,0.9383999705314636
96,0.9386000037193298
97,0.937999963760376
98,0.9389999508857727
99,0.9375999569892883
100,0.9373999834060669
101,0.9387999773025513
102,0.9386999607086182
103,0.9387999773025513
104,0.9387999773025513
105,0.9382999539375305
106,0.9399999976158142
107,0.939300000667572
108,0.9384999871253967
109,0.9387999773025513
110,0.939799964427948
111,0.9394999742507935
112,0.9398999810218811
113,0.9402999877929688
114,0.9396999478340149
115,0.9404999613761902
116,0.9401999711990356
117,0.9408999681472778
118,0.9402999877929688
119,0.9402999877929688
120,0.9406999945640564
121,0.9400999546051025
122,0.9408999681472778
123,0.9414999485015869
124,0.9414999485015869
125,0.9400999546051025
126,0.941100001335144
127,0.9399999976158142
128,0.9400999546051025
129,0.9388999938964844
130,0.9395999908447266
131,0.9396999478340149
132,0.9405999779701233
133,0.939300000667572
134,0.9399999976158142
135,0.9395999908447266
136,0.9411999583244324
137,0.9408999681472778
138,0.9413999915122986
139,0.9395999908447266
140,0.9406999945640564
141,0.9398999810218811
142,0.9391999840736389
143,0.939799964427948
144,0.9398999810218811
145,0.9396999478340149
146,0.9399999976158142
147,0.9386999607086182
148,0.9407999515533447
149,0.9398999810218811
150,0.9411999583244324
151,0.9404999613761902
152,0.9407999515533447
153,0.9399999976158142
154,0.9408999681472778
155,0.9394999742507935
156,0.9402999877929688
157,0.9404999613761902
158,0.9399999976158142
159,0.9398999810218811
160,0.9398999810218811
161,0.939300000667572
162,0.9404000043869019
163,0.9400999546051025
164,0.9407999515533447
165,0.9407999515533447
166,0.9405999779701233
167,0.9409999847412109
168,0.9402999877929688
169,0.9408999681472778
170,0.9401999711990356
171,0.939799964427948
172,0.9398999810218811
173,0.9393999576568604
174,0.9401999711990356
175,0.9408999681472778
176,0.9400999546051025
177,0.9398999810218811
178,0.9407999515533447
179,0.9406999945640564
180,0.941100001335144
181,0.9409999847412109
182,0.9407999515533447
183,0.941100001335144
184,0.9399999976158142
185,0.9404999613761902
186,0.9404000043869019
187,0.9411999583244324
188,0.9404000043869019
189,0.9406999945640564
190,0.939799964427948
191,0.941100001335144
192,0.9405999779701233
193,0.9401999711990356
194,0.9395999908447266
195,0.9405999779701233
196,0.9406999945640564
197,0.9402999877929688
198,0.9394999742507935
199,0.9401999711990356
